#	OVR	PLAYER	PTS	AVG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	STATUS	BYE	SALARY	YEAR(S)
298	299	Cooper, Riley PHI WR	54.6	5.46						3.3	B	0	0	9.9	10.1	1.2	10.6	7.2	9.5	2.8	Free Agent	7	$0.60 	1
299	300	Davis, Fred WAS TE	53.3	7.61	5.3	3.2	15	10.5	9.4	7.6	2.3			B							Free Agent (S)	10	$0.60 	1
300	301	Bennett, Earl CHI WR	53.1	4.83	8	4.1	1.6			B	5.2	7.7	5.2	1.9	1.1	8	7.7			2.6	Free Agent	6	$0.60 	1
301	302	Fleener, Coby IND TE	52.5	4.77	12.7	2.6	0	B	7.1	7.7	3.7	3.9					9.1	1.4	3.1	1.2	Suburban Thugs	4	$3.00 	2
302	303	Henderson, Devery NOS WR	52.5	3.75	2.1		7.8	1.5	23.8	B	10	0	1.3	0	0.8	1.1	0	2.1	2	0	Free Agent	6	$0.60 	1
303	304	Robinson, Aldrick WAS WR	52.3	3.74	14.7	6	2.2		1.5	0	2.1	0	1.1	B	11.4	13.3	0	0	0	0	Free Agent	10	$0.60 	1
304	305	Stevens, Craig TEN TE	51.5	3.43	1	5.6	10.8	9.9	2.9	0.9	2.7	2.5	4.6	1.2	B	2.2	0	2.9	3.1	1.2	Free Agent	11	$0.60 	1
305	306	Miller, Lamar MIA RB	49.7	4.14		16	7.6	2.1	0	0	B		0.9	4.6	0		0	2.5	4.7	11.3	davyhouse - Trade	7	$2.60 	2
306	307	Smith, Brad BUF WR	49.5	3.54		3	1	12.4	4.8	-0.3	7.4	B	0.2	0	0	0	6.4	1.1	5.1	8.4	Free Agent	8	$0.60 	1
307	308	Snelling, Jason ATL RB	49	3.27	0.9	1.5	3.2	2	1.8	0.2	B	9.9	2.3	2.2	1.7	5.8	4.8	1.5	9.5	1.7	Free Agent	7	$0.60 	1
308	309	Spurlock, Micheal SDC WR	47.8	3.68	0	0	0	0			B	1.7	12.5	10.1	3.3	0		12.9	1.3	6	Free Agent	7	$0.60 	1
309	310	Hardesty, Montario CLE RB	47.2	4.29	0	0				17	4.7	0.9		B	3.6	2.3	5.9	8.2	0.9	3.7	Free Agent	10	$0.60 	1
310	311	Holmes, Santonio NYJ WR	47.2	11.8	10.8	10.8	22.7	2.9					B								Free Agent	9	$0.60 	1
311	312	Hester, Devin CHI WR	46.9	3.35	4.4	0	1	11.3	6.9	B	5.8	1	3.4	1.4	3.8	0		7.9	0	0	Free Agent	6	$0.60 	1
312	313	Royster, Evan WAS RB	46	3.07	1.4	2.8	5.3	3.8	1.2	1.4	0.5	0	12.4	B	0.5	0	0.5	2.2	11.2	2.8	Free Agent (P)	10	$0.60 	1
313	314	Davis, Kellen CHI TE	45.9	3.06	0	8.6	3.5	9.2	4.6	B	0.8	7.7	0	-1.9	3.5	2.5	0	4	0	3.4	Free Agent	6	$0.60 	1
314	315	Clay, Charles MIA TE	45.2	3.23	0	0.7	0	0	5.5	1.3	B	0	9.6	2.5	0	18.9	4.1	0.8	1.8		Free Agent	7	$0.60 	1
315	316	Kuhn, John GBP RB	44.8	3.45	0	5.3	4.9	1.2	8.4	1	4.8			B	0.2	10.4	5.6	0.2	0.9	1.9	Free Agent	10	$0.60 	1
316	317	Cameron, Jordan CLE TE	44.1	3.15	0	0	8	2.5	4.6	5.8	1.4	2.2	0	B	0	8.2	4.5	1.5	5.4		davyhouse - Trade	10	$1.00 	2
317	318	Wright, Jarius MIN WR	44	7.33										15	B	9.4	2.3	4.9	2.1	10.3	Free Agent	11	$0.60 	1
318	319	Crabtree, Tom GBP TE	43.8	3.37	0	9.2		2.6	1.1	13.7	0	0	13.7	B	0	0	3.5	0	0		Free Agent	10	$0.60 	1
319	320	Ivory, Christopher NOS RB	43.7	8.74						B			14	17.4	5.8	5.5	1				Free Agent (P)	6	$0.60 	1
320	321	Mendenhall, Rashard PIT RB	43.4	8.68				B	23.2	3.9					9.7	-1.6				8.2	Free Agent	4	$0.60 	1
321	322	Harbor, Clay PHI TE	43.2	3.09	9.1	2.9	0	1.2	1.3	1.9	B	0	4.5	4.5	0.5	0	0.8	15.2	1.3		Free Agent	7	$0.60 	1
322	323	Harris, Dwayne DAL WR	43.2	2.88	0	0	0	0	B	0	0	0	0	6	3.5	10.6	2.1	5.3	7.6	8.1	Free Agent (P)	5	$0.60 	1
323	324	Carter, Delone IND RB	42.9	4.29				B	0	2.1	7.8	7.7	5.2	2.1	9	0	0	9			Free Agent	4	$0.60 	1
324	325	Cousins, Kirk WAS QB	42.9	14.3					4					B				9.8	29.1		Free Agent	10	$0.60 	1
325	326	Meachem, Robert SDC WR	42.9	3.06	6.4	0	7.3	0	20.2	5.5	B	0.2		1.3	2	0	0	0	0	0	Free Agent	7	$0.60 	1
326	327	Johnson, Damaris PHI WR	42.3	3.25	2	3.6	10.4	2.9	0		B		0	4.2	3.1	2.3	8.3	0.5	0	5	Free Agent	7	$0.60 	1
327	328	Royal, Eddie SDC WR	42.1	4.68	3.5	3.3	3.9	9.1	5.1	4.2	B			6.1	0					6.9	Free Agent	7	$0.60 	1
328	329	Williams, Kyle SFO WR	41.6	3.78	0.5	0	2.6	1.1	13.3	8	3.3	0.9	B	4.4	7.5	0					Free Agent (P)	9	$0.60 	1
329	330	Randle, Rueben NYG WR	41.5	2.77	0	0	0.9	0	12.7	0	0	8.8	0	1.4	B	10.1	2.3	0	0	5.3	Plummer - Trade	11	$1.20 	3
330	331	Binns, Armon MIA WR	41.2	4.58	4.8	11.1	13.8	0	4.1	2.2	B		0						0	5.2	Free Agent	7	$0.60 	1
331	332	Young, Darrel WAS RB	41.2	2.75	1.2	0	0	6	0	7.1	5.2	1.7	1	B	7.1	0	4.2	3.8	3.9	0	Free Agent	10	$0.60 	1
332	333	Leach, Vonta BAL RB	39.9	2.66	3.8	7.8	2.2	4	3.4	1.2	0.8	B	1.7	1.5	0	0.6	7.5	3.3	2.1	0	Free Agent	8	$0.60 	1
333	334	Rainey, Chris FA RB	39.9	2.66	1.4	1.7	4.9		1.3	2.2	9.8	4.9	1.6	0	0	9.2	0	0.8	2.1	0	Free Agent (P)	-	$0.60 	1
334	335	Blount, LeGarrette TBB RB	38.7	2.98	2.1	0	2.7	9.4	B	13.7	1	3.7	0.9	0.5		0		0.4	4.3	0	Free Agent	5	$0.60 	1
335	336	Simpson, Jerome MIN WR	38.5	3.5				8.5	0		1.3	2.2	2.4	4.8	B	0.6	4	2.3	6.2	6.2	Free Agent	11	$0.60 	1
336	337	Gates, Clyde NYJ WR	38.3	3.83		1.5	0	0	3.7			14.7	B	2	3.4	3.5			0	9.5	Free Agent (P)	9	$0.60 	1
337	338	Quinn, Brady KCC QB	38.3	4.26					2	1.9	B	-0.7			5.7	0.2	27.5	1.2	1.2	-0.7	Free Agent (Q)	7	$0.60 	1
338	339	Criner, Juron OAK WR	35.6	2.97	0			4.9	B	0	0	0	2	4.1	10.3	4.3	5.6	4.4	0		Free Agent	5	$0.60 	1
339	340	Ogbonnaya, Chris CLE RB	35.4	2.53		9.8	3.7	2.7	7.4	2.8	5	2	0	B	0.8	0	0	0	0	1.2	Free Agent	10	$0.60 	1
340	341	Quick, Brian STL WR	35.1	2.7		0		2.9	0	0.6	4.6	4.9	B	10.1	1.4	0	0.8	1.6	8.2	0	Free Agent	9	$0.60 	1
341	342	Robinson, Michael SEA RB	35.1	2.34	0	2	0	0	2.2	0	3.1	2	5.5	0	B	6.9	3.8	2.2	6.6	0.8	Free Agent	11	$0.60 	1
342	343	Williams, Ryan ARI RB	34.9	6.98	2.7	2.8	14.6	5.7	9.1					B							Just Win Baby - Trade	10	$4.25 	1
343	344	Barden, Ramses NYG WR	34.5	2.88	0	3.4	21.8	5.1		0	0	0	0	4.2	B	0	0	0			Free Agent	11	$0.60 	1
344	345	Jones, Marvin CIN WR	32.9	3.29	0	0		1		3.6	0	B				0	3.5	11.9	1.7	11.2	Free Agent	8	$0.60 	1
345	346	McKnight, Joe NYJ RB	32.9	2.35	0.5	1.9	0.2	0	7.3	8.7	4.2	0	B		5.5	-2.2	1.2	0	4.7	0.9	Free Agent	9	$0.60 	1
346	347	Choice, Tashard BUF RB	31.9	3.19	1.1	6.3	16.9	2.9		0		B		0	3.1			0	1.4	0.2	Free Agent	8	$0.60 	1
347	348	Cotchery, Jerricho PIT WR	31.4	2.62	0	1.6	1.4	B	1.2	0	3		8.5	3.2	4.2			0	4.8	3.5	Free Agent	4	$0.60 	1
348	349	Rosario, Dante SDC TE	31	2.58	0	25.3	-2.5	0	2.6	0	B	2.1	0	2.1				0	1.4	0	Free Agent	7	$0.60 	1
349	350	Brazill, LaVon IND WR	30.1	2.15	-1.5		0	B	0	2.4	0	1.4	4.5	3.1	6.6	1.6	10.7	1.3	0	0	Free Agent (S)	4	$0.60 	1
350	351	Martin, Keshawn HOU WR	30	2	0	0	6.3	3.9	2.1	4.4	0	B	0.3	0	7.4	5.1	0	0.5	0	0	Free Agent	8	$0.60 	1
351	352	Cundiff, Billy FA* PK	29.5	5.9	16	2	5	4.5	2												Free Agent	-	$0.60 	1
352	353	Johnson, Will PIT RB	29.1	1.94	2.2	3.6	0.9	B	0	0	1.4	7.8	1.9	1.2	0	2.3	2.4	0	5.4	0	Free Agent	4	$0.60 	1
353	354	Washington, Leon SEA RB	28.6	1.91	0.9	1.9	1.3	0.4	-3	1.4	0.8	3.1	0	0.4	B	6	2.3	12.2	0.9	0	Free Agent	11	$0.60 	1
354	355	Brown, Josh CIN PK	28	9.33								B						12.5	7	8.5	Free Agent	8	$0.60 	1
355	356	Stewart, Jeremy OAK RB	27.8	6.95					B					3.6	4.4	11.2	8.6				Free Agent	5	$0.60 	1
356	357	Kaeding, Nate MIA PK	27.5	6.88	13.5	4.5	4				B									5.5	Free Agent	7	$0.60 	1
357	358	Paul, Niles WAS TE	27.4	1.83	0	2.8	0	4	0	0	0.2	4.7	3.2	B	0	9.4	0	0	0	3.1	Free Agent	10	$0.60 	1
358	359	Dickson, Ed BAL TE	26.6	2.22	3.7	3.3	1.5	0	2.1	1.3	1	B	2.6	7.9	1.8	0				1.4	Free Agent	8	$0.60 	1
359	360	Stocker, Luke TBB TE	26.5	1.77	0	0	6.6	1	B	0	4.3	0	0.7	2.1	0	1	3.4	0	4.3	3.1	Free Agent	5	$0.60 	1
360	361	Leonard, Brian CIN RB	26.4	1.89	1.1	0	3.2	2.3	3.4	0.8		B	6.6	1.2	1.6	0	0.3	3.2	2.7	0	Free Agent	8	$0.60 	1
361	362	Harris, DuJuan GBP RB	26.2	8.73										B				11	4.2	11	Free Agent	10	$0.60 	1
362	363	Jean, Lestar HOU WR	26.1	2.01	1.9	0	5.6			0	0	B	0	0	2.1	0	11.9	4.6	0	0	Free Agent (I)	8	$0.60 	1
363	364	Tate, Brandon CIN WR	26	1.73	0.8	15.1	0	0	0	1.6	0.8	B	2.7	-3	3.4	1.1	0	0	0.2	3.3	Free Agent	8	$0.60 	1
364	365	Gano, Graham CAR PK	24.5	4.9						B						1.5	1.5	10.5	5	6	Free Agent	6	$0.60 	1
365	366	Tebow, Tim NYJ QB	24.5	2.23	2.1	2.9	1.2	1	3.3	3.2	2.5	0.4	B	4.6	0.8				2.5		Free Agent	9	$0.60 	1
366	367	Beasley, Cole DAL WR	24.3	2.7	0			2.4	B			0	1.3	1.3	1.3	12.8	2.3		2.9		Free Agent	5	$0.60 	1
367	368	Doss, Tandon BAL WR	24.3	1.74	0	1.1	0	4.9	0	0	8	B	0	3.6	0	1.9	0	0	4.8		Free Agent	8	$0.60 	1
368	369	Moore, Marlon MIA WR	23.7	1.82	0	0			0	12.6	B	4.7	0	0	0	1.1	0	0	5.3	0	Free Agent	7	$0.60 	1
369	370	Collins, Jed NOS RB	23.5	1.68	0	0	7.1	2.2	0	B	0.6	0	0.6	0	4.1	7.9	1.2	-1.1	0.9		Free Agent	6	$0.60 	1
370	371	Dixon, Anthony SFO RB	23.3	1.55	0	0	0	2.9	8.9	0	0	0	B	0	1.2	0.7	0	7.3	1.1	1.2	Free Agent	9	$0.60 	1
371	372	Campbell, Jason CHI QB	22.6	3.77					0	B	1.1		0.6	3.9	7			10			Free Agent	6	$0.60 	1
372	373	Dunbar, Lance DAL RB	22	2					B	1.8	0	0	4.7	3.7	5.1	5.6	0	1.1	0	0	Free Agent	5	$0.60 	1
373	374	King, Jeff ARI TE	21.4	1.43	1.8	0	2.5	3.7	0.9	2	0	6.8	0	B	0	1.9	0	0	1.2	0.6	Free Agent (Q)	10	$0.60 	1
374	375	Hill, Shaun DET QB	21.2	21.2			21.2		B												Free Agent	5	$0.60 	1
375	376	Lorig, Erik TBB RB	20.6	1.37	4.6	1.3	0	0	B	2.6	1.6	6.6	2.1	0	0	0	0	0	0	1.8	Free Agent	5	$0.60 	1
376	377	Reynaud, Darius TEN RB	20.2	1.35	4.8	0	6.2	0	1	0	3.5	0.6	0	2.8	B	0.9	0	0.4	0	0	Free Agent	11	$0.60 	1
377	378	Tanner, Phillip DAL RB	20.2	1.44	0	0	0	4	B	5.4	8.4	2.2	0.2	0	0	0	0	0		0	Free Agent	5	$0.60 	1
378	379	James, LaMichael SFO RB	20	6.67									B					8.6	5.2	6.2	Ryan - Trade	9	$2.40 	2
379	380	Lewis, Dion PHI RB	19.6	2.45					0		B			0	0	4.4	2.3	4	1	7.9	Free Agent	7	$0.60 	1
380	381	Mulligan, Matthew STL TE	18.9	1.26	0	8.9	2.2	0	0	2.5	0	2.8	B	0	0	2.5	0	0	0	0	Free Agent	9	$0.60 	1
381	382	Elliott, Kevin BUF WR	18.8	1.45	0	0	3.9	1	2.7		0	B	0	0	0	0	4.4	6.8			Free Agent (P)	8	$0.60 	1
382	383	Miller, Bruce SFO RB	18.5	1.23	2.5	0	0	2.1	1.6	0	0	0.8	B	0	0	6.2	2.7	1.6	0	1	Free Agent	9	$0.60 	1
383	384	Matthews, Rishard MIA WR	18	2.57		0					B				2.9	0	3.8	1.3	4.8	5.2	Free Agent	7	$0.60 	1
384	385	Barnidge, Gary CAR TE	17.8	1.19	0	0	0	0	0	B	0	1.2	2.3	1.3	0	8.9	0	1.1	3	0	Free Agent	6	$0.60 	1
385	386	Havili, Stanley PHI RB	17.7	1.26	0	1.4	0	3.1	0.7	0	B	0	1.2	7.1	1.9	1	0	0	1.3		Free Agent	7	$0.60 	1
386	387	Charles, Orson CIN TE	16.6	1.11	0	0	3.5	2	0	2.2	0	B	0.9	2.9	0	2.4	0	2.7	0	0	Free Agent	8	$0.60 	1
387	388	Durham, Kris DET WR	16.5	5.5					B									8.9	2.4	5.2	Free Agent	5	$0.60 	1
388	389	Phillips, John DAL TE	16.5	1.1	1.1	3.1	0	0	B	2.9	0	8.9	0	0	0	0	0.5	0	0	0	Free Agent (P)	5	$0.60 	1
389	390	Cooper, Josh CLE WR	16.3	3.26						5.9	9.3	0		B	1.1					0	Free Agent	10	$0.60 	1
390	391	McClain, Le'Ron SDC RB	16.1	1.07	4.4	2.8	0	1.3	0	0	B	1.4	0.2	0.9	0	0	4.1	1	0	0	Free Agent	7	$0.60 	1
391	392	Dickerson, Dorin BUF RB	15.9	1.59	0	0.2		5.6			0	B	2.3	0	0.9	0			2	4.9	Free Agent (P)	8	$0.60 	1
392	393	Smith, Lee BUF TE	15.8	1.05	1.5	0	0	0	0	0	0	B	0	1	0	6.6	0	6.7	0	0	Free Agent	8	$0.60 	1
393	394	Jones, Greg JAC RB	15.7	1.43	1.4	0.9	3	5	0	B	0	0					0	3.1	1	1.3	Free Agent	6	$0.60 	1
394	395	Edwards, Armanti CAR WR	15.5	1.11	0	0	0	1.6	0	B	0		9.2	1.4	0	0	2.1	1.2	0	0	Free Agent	6	$0.60 	1
395	396	Hoomanawanui, Michael NEP TE	15.4	1.18	0	0	0.9	0			0	2.8	B	0	0	0	0	0	5.1	6.6	Free Agent	9	$0.60 	1
396	397	Reuland, Konrad NYJ TE	15.4	1.03	0	3.5	3.2	0	0	0	1.6	0	B	0	2.8	1.7	0	1.7	0.9	0	Free Agent	9	$0.60 	1
397	398	Ausberry, David OAK TE	15.2	1.01	2.2	4.1	2.3	1.4	B	2.2	0	0	0	3	0	0	0	0	0	0	Free Agent	5	$0.60 	1
398	399	Orton, Kyle DAL QB	14.4	14.4				14.4	B												Free Agent	5	$0.60 	1
399	400	Skelton, John ARI QB	14	2	0.4					-5.2	13.8	9.7	10.6	B	-2			-13.3			Free Agent	10	$0.60 	1
400	401	Pilares, Kealoha CAR WR	13.6	1.7	1.2	1.1	0	10.1	1.2	B	0	0	0								Free Agent (Q)	6	$0.60 	1
401	402	Breaston, Steve KCC WR	13.4	1.49	4.5	0	0.7	2.2	0	0	B	0	3.7		2.3						Free Agent	7	$0.60 	1
402	403	Hynoski, Henry NYG RB	13.4	0.89	0.6	1.5	2.5	1.1	0	0	0.8	0	1.8	0.7	B	0	0	2.6	0	1.8	Free Agent (P)	11	$0.60 	1
403	404	Thigpen, Marcus MIA RB	13	0.87	6	0	0	0	0	0	B	0	0	0	6	0	1.5	-3	2.5	0	Free Agent	7	$0.60 	1
404	405	Bell, Kahlil CHI RB	12.7	2.12			6.6	1.6		B					0		-2.3	0		6.8	Free Agent	6	$0.60 	1
405	406	Davis, Drew ATL WR	12.5	0.89		0	0	0	0	0	B	10.5	0	0	0.9	0	0	1.1	0	0	Free Agent	7	$0.60 	1
406	407	Smith, Alex CLE TE	12.5	1.14	0.5	5.5				0		0.6	2.3	B	0.7	0	0.6	0	1.8	0.5	Free Agent (P)	10	$0.60 	1
407	408	Holliday, Trindon DEN WR	12.2	0.81	0	0	0	0	0	-3	B	0	6	9.2	0	0	0	0	0	0	Free Agent	7	$0.60 	1
408	409	Burton, Stephen MIN WR	12	1	0	7.2	0		1.1	0	0	0		0	B	0	0	0	3.7		Free Agent	11	$0.60 	1
409	410	Pascoe, Bear NYG TE	12	0.86	1.1	0	0	7.1	1.2	0	0	0		0	B	0	2.6	0	0	0	Free Agent	11	$0.60 	1
410	411	Moore, Matt MIA QB	11.9	5.95							B	11.6		0.3							Free Agent	7	$0.60 	1
411	412	Palmer, Michael ATL TE	11.7	0.97	1.1	0	0.6				B	0	1.5	1	0	0	0	0.9	0	6.6	Free Agent	7	$0.60 	1
412	413	McCoy, Colt CLE QB	11.3	3.77										B		0		0.4		10.9	Free Agent	10	$0.60 	1
413	414	Spaeth, Matt CHI TE	11.1	0.74	0	1.4	0	0	0	B	0	0	0	1.9	0	7.8	0	0	0	0	Free Agent	6	$0.60 	1
414	415	Posey, DeVier HOU WR	10.8	1.08				0	0.2	0	0	B		0	0		0	2.9	6.6	1.1	Free Agent	8	$0.60 	1
415	416	Williams, D.J. GBP TE	10.7	0.89	0	1.6	2.1		3.5		0	0	0	B	0	0	0	0		3.5	Free Agent	10	$0.60 	1
416	417	Hanna, James DAL TE	10.6	0.71	2	0	0	0	B	0	0	0	0	0	0	0	0	0.8	6.5	1.3	Free Agent	5	$0.60 	1
417	418	Carlson, John MIN TE	10.4	0.8	0	0	0	0.5	0.7	1.2	0			2.1	B	1.7	0	0	4.2	0	Free Agent	11	$0.60 	1
418	419	Hilliard, Lex NYJ RB	10.4	0.8	0	0.9			0	0	4.3	3.1	B	1.6	0.5	0	0	0	0	0	Free Agent (P)	9	$0.60 	1
419	420	Whalen, Ryan CIN WR	10.3	1.29							5.6	B		0	1.1	0	2	0	0	1.6	Free Agent	8	$0.60 	1
420	421	Obomanu, Ben SEA WR	10.1	1.26	0	0	1.3	0	1.8	0	7	0			B						Free Agent	11	$0.60 	1
421	422	Ellison, Rhett MIN TE	10	0.67	0	0	0	0	5	2.6	0	1	0.9	0	B	0	0	0.5	0	0	Free Agent	11	$0.60 	1
422	423	Preston, Michael TEN WR	9.9	3.3											B			2.1	4.6	3.2	Free Agent	11	$0.60 	1
423	424	Byham, Nate TBB TE	9.8	0.98					B		0	0	3	0	6.8	0	0	0	0	0	Free Agent (P)	5	$0.60 	1
424	425	Johnson, Quinn TEN RB	9.8	0.65	0	0	1	2.7	2.5	0	0	0.6	0	1	B	0	0	0	1.8	0.2	Free Agent	11	$0.60 	1
425	426	Helu, Roy WAS RB	9.1	3.03	5.1	0.5	3.5							B							Plummer - Trade	10	$0.60 	2
426	427	Maneri, Steve KCC TE	9.1	0.76			2	0	0	7.1	B		0	0	0	0	0	0	0	0	Free Agent	7	$0.60 	1
427	428	Paulson, David PIT TE	8.6	0.57	0	0	0	B	1.3	1.3	1.2	0	1.2	2.5	1.1	0	0	0	0	0	Free Agent	4	$0.60 	1
428	429	Gray, Cyrus KCC RB	8.3	0.92			0	2.2	5	0	B	0	0				1.1	0		0	Free Agent	7	$0.60 	1
429	430	Celek, Garrett SFO TE	8.1	0.67				0	0.9	1.1	0	0	B	0	0	0	0	0	0	6.1	Free Agent	9	$0.60 	1
430	431	Green, Ladarius SDC TE	8.1	2.7		4.1					B				4	0					Free Agent	7	$0.60 	1
431	432	Gordon, Richard OAK TE	7.9	0.66	0	0	6.6		B			0	1.3	0	0	0	0	0	0	0	Free Agent	5	$0.60 	1
432	433	Benn, Arrelious TBB WR	7.3	0.91		0	1.3	4.5	B	0	0.4	1.1	0		0						Free Agent	5	$0.60 	1
433	434	Cribbs, Josh CLE WR	7.3	0.49	0	0.9	3.4	-0.4	-3	1	1.8	1.4	0	B	0	0	0	2.4	2.3	-2.5	Free Agent (P)	10	$0.60 	1
434	435	Wylie, Devon KCC WR	7.2	1.44	0						B			0	0				1.1	6.1	Free Agent	7	$0.60 	1
435	436	Adams, Kyle CHI TE	7	0.5	2.7		1.7	0	0	B	0	0	0	1.2	0	0	0	1.4	0	0	Free Agent	6	$0.60 	1
436	437	Ajirotutu, Seyi SDC WR	7	2.33							B		3.8			3.2	0				Free Agent	7	$0.60 	1
437	438	Green, Virgil DEN TE	6.9	0.63					0	0	B	6.9	0	0	0	0	0	0	0	0	Free Agent	7	$0.60 	1
438	439	Sherman, Anthony ARI RB	6.9	0.49	0	0	0	0	4	0		2.1	0.8	B	0	0	0	0	0	0	Free Agent	10	$0.60 	1
439	440	Scott, Bernard CIN RB	6.6	3.3			0.6		6			B									Free Agent	8	$0.60 	1
440	441	Cadet, Travaris NOS RB	6.1	0.51	0			0		B	0	0	-2.3	3.1	4.5	0	0	0	0.8	0	Free Agent	6	$0.60 	1
441	443	Kearse, Jermaine SEA WR	5.6	0.93									1.1	0	B	1.8		0	0	2.7	Free Agent	11	$0.60 	1
442	444	McNeill, Mike STL TE	5.6	0.43	2	0	0	0	0	0	0	2.2	B	0	1.4	0	0			0	Free Agent	9	$0.60 	1
443	445	Nelson, David BUF WR	5.1	5.1	5.1							B									Free Agent	8	$0.60 	1
444	446	Caldwell, Andre DEN WR	4.9	0.7				2.1	0	0	B	0		0			0	2.8			Free Agent	7	$0.60 	1
445	447	Pead, Isaiah STL RB	4.9	0.35	0	0	0.9		0	0.8	0.3	4.3	B	-1.6	0	0	0	0	0	0.2	Free Agent	9	$0.60 	1
446	448	Jernigan, Jerrel NYG WR	4.7	0.59			0		1.1				0		B	0	1.9	0	0	1.7	Free Agent	11	$0.60 	1
447	449	Thompson, Taylor TEN TE	4.7	0.31	0	0	0	0	1.2	1	0	0	1.2	0	B	0	0	0	0	1.3	Free Agent	11	$0.60 	1
448	450	Weems, Eric CHI WR	4.7	0.31	0	0	0	0	0	B	0	0	0	0	0	1.9	2.8	0	0	0	Free Agent	6	$0.60 	1
449	451	Hartsock, Ben CAR TE	4.5	0.32	0		0	0	0	B	0	3.5	0	0	0	0	0	0	1	0	Free Agent	6	$0.60 	1
450	452	Hawkins, Lavelle TEN WR	4.5	0.75	2.3	0		1				1.2			B				0	0	Free Agent	11	$0.60 	1
451	453	Rodriguez, Evan CHI TE	4.4	0.4	0	0	0			B			0	0	0	2.1	2.3	0	0	0	Free Agent	6	$0.60 	1
452	454	Boykin, Jarrett GBP WR	4	0.44						0	0	1.4	1.7	B		0	0	0.9	0	0	Free Agent	10	$0.60 	1
453	455	Daniel, Chase NOS QB	3.6	0.24	0	0	0	0	0	B	0	0	0	0	3.6	0	0	0	0	0	Free Agent	6	$0.60 	1
454	456	Pryor, Terrelle OAK QB	3.6	1.8					B										-0.6	4.2	Free Agent	5	$0.60 	1
455	457	Owusu, Chris TBB WR	3.4	0.68					B					0		0	0	0	3.4		Free Agent	5	$0.60 	1
456	458	Felton, Jerome MIN RB	3.3	0.22	0	0	0	0	0	0	0	0	0	1	B	0	2.3	0	0	0	Free Agent	11	$0.60 	1
457	459	Grimes, Jonathan JAC RB	3.2	0.36					0	B	1.1	2.1	0	0	0	0	0	0			Free Agent	6	$0.60 	1
458	460	Reed, David BAL WR	3.2	0.8								B					0	0	3.2	0	Free Agent	8	$0.60 	1
459	461	Harkey, Cory STL TE	3.1	0.62									B		0	0	0	0	3.1		Free Agent	9	$0.60 	1
460	462	Smith, Alfonso ARI RB	3.1	0.31				0	1.8	0	0	0	0	B	0			0	0	1.3	Free Agent	10	$0.60 	1
461	463	Anderson, Derek CAR QB	3	3			3			B											Free Agent	6	$0.60 	1
462	464	Flynn, Matt SEA QB	3	1											B			2.4	0	0.6	Free Agent	11	$0.60 	1
463	465	Saunders, Weslye IND TE	3	0.3				B			0	2.1	0	0	0	0.9	0	0	0	0	Free Agent	4	$0.60 	1
464	466	Robiskie, Brian DET WR	2.9	0.58					B			0				0		0	1.4	1.5	Free Agent	5	$0.60 	1
465	467	Taylor, Tyrod BAL QB	2.9	0.58	2.3			0				B	0.6	-0.6						0.6	Free Agent	8	$0.60 	1
466	468	Burress, Plaxico PIT WR	2.8	1.4				B								0		2.8			Free Agent (P)	4	$0.60 	1
467	469	Holmes, Andre NEP WR	2.6	0.37	0		0	1.7		0	0		B	0		0.9					Free Agent	9	$0.60 	1
468	470	Scott, Da'Rel NYG RB	2.6	0.65			2.6	0	0	0					B						Free Agent	11	$0.60 	1
469	471	Asiata, Matt MIN RB	2.2	0.15	0.7	0	0	0	1.2	0	0	0	0	0	B	0	0	0	0	0.3	Free Agent	11	$0.60 	1
470	472	Jacobs, Brandon FA RB	2.2	1.1												0.3	1.9				Free Agent	-	$0.60 	1
471	473	Winslow, Kellen FA TE	2.2	2.2			2.2														Free Agent	-	$0.60 	1
472	474	Coffman, Chase ATL TE	2.1	0.53							B				0	0	0	2.1			Free Agent	7	$0.60 	1
473	475	Gronkowski, Chris DEN RB	2.1	0.15	0	0	2.1	0	0	0	B	0	0	0	0	0	0	0	0		Free Agent	7	$0.60 	1
474	476	Taylor, Ryan GBP TE	2.1	0.14	0	0	0	0	0	0	0	0	0	B	0	0	0	0	0	2.1	Free Agent	10	$0.60 	1
475	477	Todman, Jordan JAC RB	1.9	1.9						B								1.9			Free Agent	6	$0.60 	1
476	478	Orlovsky, Dan TBB QB	1.8	1.8					B										1.8		Free Agent	5	$0.60 	1
477	479	Sanzenbacher, Dane CIN WR	1.7	0.42				0	1.7		0	B					0				Free Agent	8	$0.60 	1
478	480	Herron, Dan CIN RB	1.4	0.7								B						0	1.4		Free Agent (P)	8	$0.60 	1
479	481	Jones, Dominique IND TE	1.3	0.33	1.3	0	0	B	0												Free Agent	4	$0.60 	1
480	482	Collie, Austin IND WR	1.1	1.1			1.1	B													Free Agent	4	$0.60 	1
481	483	Osweiler, Brock DEN QB	1	0.25				0.2			B	0.2							0.4	0.2	Free Agent	7	$0.60 	1
482	484	Ta'ufo'ou, Will JAC RB	1	0.2						B				0	0	1		0	0		Free Agent	6	$0.60 	1
483	485	Dray, Jim ARI TE	0.8	0.07	0		0			0	0	0	0	B	0	0	0	0	0	0.8	Free Agent	10	$0.60 	1
484	486	Hoyer, Brian ARI QB	0.8	0.8										B						0.8	Free Agent (P)	10	$0.60 	1
