#	ovr	player	pts	avg	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	status	bye	salary	years	position	team	year
269	270	Forsett, Justin	68.9	4.59	0.0	6.2	0.0	0	1.4	9.9	5.4	B	1.9	4	9.9	15.7	10.2	3.7	0.0	0.6	Free Agent	8	0.6	1.0	RB	HOU	2012
270	271	Tate, Ben	67.8	6.78	5.8	29.1	1.7	3.9		2.5	7.7	B					2.9	7.7	2.8	3.7	Free Agent (P)	8	0.6	1.0	RB	HOU	2012
271	272	Hillis, Peyton	67.1	5.59	5.3	11.3	1.7				B	4.6	5	6.7	-1.5	0.3	13.7	3.2	0.2	16.6	Free Agent (P)	7	0.6	1.0	RB	KCC	2012
272	273	Edelman, Julian	66.3	7.37	1.7	8.5	12.2				2.2	1.3	B	0	27.2	10.9	2.3				Free Agent	9	0.6	1.0	WR	NEP	2012
273	274	Keller, Dustin	65.7	8.21	1.2					1.1	21.3	11.7	B	7.2	3.1	16.4	3.7				Free Agent	9	0.6	1.0	TE	NYJ	2012
274	275	Burleson, Nate	64.9	10.82	12.7	3.0	22.5	10.1	B	14	2.6										Free Agent (P)	5	0.6	1.0	WR	DET	2012
275	276	Novak, Nick	64.0	5.33				12	2.5	4.5	B	7	4	4.5	1.5	6.5	2.5	10.0	0.5	8.5	Free Agent	7	0.6	1.0	PK	SDC	2012
276	277	Douglas, Harry	63.9	4.56	5.2	4.7	2.3	1.6	6.6	6.7	B		0	7.9	8.8	2.1	0.0	4.9	11.5	1.6	Free Agent	7	0.6	1.0	WR	ATL	2012
277	278	Benjamin, Travis	63.8	4.91	6.4	2.4	11.9	4.8			5.3	0	2.9	B	0	0.3	1.1	8.2	13.4	7.1	Free Agent (Q)	10	0.6	1.0	WR	CLE	2012
278	279	Graham, Garrett	63.2	4.51	0.0	2.5	5.9	0	0	5	4.7	B	8.1	3	26.7	3.7	1.2		0.0	2.4	Free Agent	8	0.6	1.0	TE	HOU	2012
279	280	Sanu, Mohamed	63.1	7.89			9.2	0	0		5.6	B	4.4	15.2	9.6	19.1					Free Agent	8	0.6	1.0	WR	CIN	2012
280	281	Jeffery, Alshon	62.6	6.96	16.5	1.2	8.5	5.7	9.5	B					3			13.7	0.0	4.5	Just Win Baby - Trade	6	2.0	3.0	WR	CHI	2012
281	282	Morgan, Joseph	62.1	4.78	0.0	1.0		14.5	0	B	11.3		0	0	0	4.3	4.8	12.6	13.6	0.0	Free Agent (P)	6	0.6	1.0	WR	NOS	2012
282	283	Broyles, Ryan	61.0	6.1			0.0	0	B	0	13.6	12.2	10.2	1.6	5	17.6	0.8				Free Agent (P)	5	0.6	1.0	WR	DET	2012
283	284	Hill, Stephen	60.7	5.52	24.9	0.0	0.0			10.8	9	4.9	B	0	0	3.1	8.0	0.0			Free Agent	9	0.6	1.0	WR	NYJ	2012
284	285	Pettis, Austin	60.2	4.63			0.0	4.2	1.1	2.1	8.7	3.5	B	9	6.6	0.0	2.2	6.3	9.5	7.0	Free Agent	9	0.6	1.0	WR	STL	2012
285	286	Graham, T.J.	59.9	4.28		1.2	10.4	5.9	4.8	1.1	1.1	B	1.9	2.1	1.5	3.9	6.9	6.5	5.7	6.9	Free Agent (P)	8	0.6	1.0	WR	BUF	2012
286	287	Owens, Montell	59.6	4.58	1.8	0.0	0.0	0	0	B	0			0	0	0.0	8.4	21.5	9.0	18.9	Free Agent (Q)	6	0.6	1.0	RB	JAC	2012
287	288	Gerhart, Toby	57.9	3.86	4.3	6.2	1.9	2.7	6.8	2.8	0.3	4.8	2.9	2.5	B	0.0	2.1	3.3	4.6	12.7	Free Agent	11	0.6	1.0	RB	MIN	2012
288	289	Murphy, Louis	57.9	3.86	8.8	0.0	1.2	1.8	1.5	B	7.8	6	0.9	0	2.2	8.5	7.3	7.1	3.3	1.5	Free Agent	6	0.6	1.0	WR	CAR	2012
289	290	Walker, Delanie	57.9	3.86	0.0	1.2	0.6	4.6	0	0	7.7	5.8	B	0	1.4	11.1	1.7	3.0	6.9	13.9	Free Agent	9	0.6	1.0	TE	SFO	2012
290	291	Jennings, Greg	57.1	8.16	6.9		8.0	7.4						B			8.1	3.7	8.0	15.0	Free Agent	10	0.6	1.0	WR	GBP	2012
291	292	Peerman, Cedric	57.1	4.39	3.3	0.3	0.0	5.5	0	15	6.7	B	0	5.7	10.6	9.2	0.8			0.0	Free Agent	8	0.6	1.0	RB	CIN	2012
292	293	Bolden, Brandon	56.9	6.32	2.6	0.0	6.8	28.5	10.7	5			B					2.0	0.0	1.3	Free Agent	9	0.6	1.0	RB	NEP	2012
293	294	Williams, Damian	56.4	4.34	6.3	7.5	3.5	1.6	1.4	2.9	6.8	0.5	3.4	5.1	B	6.6	3.9			6.9	Free Agent	11	0.6	1.0	WR	TEN	2012
294	295	Starks, James	56.3	9.38						2.1		2.9	10.5	B	15.5	6.1	19.2				Free Agent	10	0.6	1.0	RB	GBP	2012
295	296	Paulsen, Logan	55.5	3.7	3.2	0.0	0.0	0	0	0	11.1	7.3	10.4	B	8.2	2.6	2.1	1.3	8.2	1.1	Free Agent	10	0.6	1.0	TE	WAS	2012
296	297	McCoy, Anthony	55.2	3.68	0.0	13.1	1.4	3.5	0	0	0	4.7	0	0	B	9.8	2.1	13.5	0.0	7.1	Free Agent (P)	11	0.6	1.0	TE	SEA	2012
297	298	Baldwin, Jon	55.0	3.93	0.0	9.2	6.6	8	3.6	3.4	B	1.2	1.8	2.1		0.0	11.2	0.0	0.0	7.9	Free Agent	7	0.6	1.0	WR	KCC	2012
298	299	Cooper, Riley	54.6	5.46						3.3	B	0	0	9.9	10.1	1.2	10.6	7.2	9.5	2.8	Free Agent	7	0.6	1.0	WR	PHI	2012
299	300	Davis, Fred	53.3	7.61	5.3	3.2	15.0	10.5	9.4	7.6	2.3			B							Free Agent (S)	10	0.6	1.0	TE	WAS	2012
300	301	Bennett, Earl	53.1	4.83	8.0	4.1	1.6			B	5.2	7.7	5.2	1.9	1.1	8.0	7.7			2.6	Free Agent	6	0.6	1.0	WR	CHI	2012
301	302	Fleener, Coby	52.5	4.77	12.7	2.6	0.0	B	7.1	7.7	3.7	3.9					9.1	1.4	3.1	1.2	Suburban Thugs	4	3.0	2.0	TE	IND	2012
302	303	Henderson, Devery	52.5	3.75	2.1		7.8	1.5	23.8	B	10	0	1.3	0	0.8	1.1	0.0	2.1	2.0	0.0	Free Agent	6	0.6	1.0	WR	NOS	2012
303	304	Robinson, Aldrick	52.3	3.74	14.7	6.0	2.2		1.5	0	2.1	0	1.1	B	11.4	13.3	0.0	0.0	0.0	0.0	Free Agent	10	0.6	1.0	WR	WAS	2012
304	305	Stevens, Craig	51.5	3.43	1.0	5.6	10.8	9.9	2.9	0.9	2.7	2.5	4.6	1.2	B	2.2	0.0	2.9	3.1	1.2	Free Agent	11	0.6	1.0	TE	TEN	2012
305	306	Miller, Lamar	49.7	4.14		16.0	7.6	2.1	0	0	B		0.9	4.6	0		0.0	2.5	4.7	11.3	davyhouse - Trade	7	2.6	2.0	RB	MIA	2012
306	307	Smith, Brad	49.5	3.54		3.0	1.0	12.4	4.8	-0.3	7.4	B	0.2	0	0	0.0	6.4	1.1	5.1	8.4	Free Agent	8	0.6	1.0	WR	BUF	2012
307	308	Snelling, Jason	49.0	3.27	0.9	1.5	3.2	2	1.8	0.2	B	9.9	2.3	2.2	1.7	5.8	4.8	1.5	9.5	1.7	Free Agent	7	0.6	1.0	RB	ATL	2012
308	309	Spurlock, Micheal	47.8	3.68	0.0	0.0	0.0	0			B	1.7	12.5	10.1	3.3	0.0		12.9	1.3	6.0	Free Agent	7	0.6	1.0	WR	SDC	2012
309	310	Hardesty, Montario	47.2	4.29	0.0	0.0				17	4.7	0.9		B	3.6	2.3	5.9	8.2	0.9	3.7	Free Agent	10	0.6	1.0	RB	CLE	2012
310	311	Holmes, Santonio	47.2	11.8	10.8	10.8	22.7	2.9					B								Free Agent	9	0.6	1.0	WR	NYJ	2012
311	312	Hester, Devin	46.9	3.35	4.4	0.0	1.0	11.3	6.9	B	5.8	1	3.4	1.4	3.8	0.0		7.9	0.0	0.0	Free Agent	6	0.6	1.0	WR	CHI	2012
312	313	Royster, Evan	46.0	3.07	1.4	2.8	5.3	3.8	1.2	1.4	0.5	0	12.4	B	0.5	0.0	0.5	2.2	11.2	2.8	Free Agent (P)	10	0.6	1.0	RB	WAS	2012
313	314	Davis, Kellen	45.9	3.06	0.0	8.6	3.5	9.2	4.6	B	0.8	7.7	0	-1.9	3.5	2.5	0.0	4.0	0.0	3.4	Free Agent	6	0.6	1.0	TE	CHI	2012
314	315	Clay, Charles	45.2	3.23	0.0	0.7	0.0	0	5.5	1.3	B	0	9.6	2.5	0	18.9	4.1	0.8	1.8		Free Agent	7	0.6	1.0	TE	MIA	2012
315	316	Kuhn, John	44.8	3.45	0.0	5.3	4.9	1.2	8.4	1	4.8			B	0.2	10.4	5.6	0.2	0.9	1.9	Free Agent	10	0.6	1.0	RB	GBP	2012
316	317	Cameron, Jordan	44.1	3.15	0.0	0.0	8.0	2.5	4.6	5.8	1.4	2.2	0	B	0	8.2	4.5	1.5	5.4		davyhouse - Trade	10	1.0	2.0	TE	CLE	2012
317	318	Wright, Jarius	44.0	7.33										15	B	9.4	2.3	4.9	2.1	10.3	Free Agent	11	0.6	1.0	WR	MIN	2012
318	319	Crabtree, Tom	43.8	3.37	0.0	9.2		2.6	1.1	13.7	0	0	13.7	B	0	0.0	3.5	0.0	0.0		Free Agent	10	0.6	1.0	TE	GBP	2012
319	320	Ivory, Christopher	43.7	8.74						B			14	17.4	5.8	5.5	1.0				Free Agent (P)	6	0.6	1.0	RB	NOS	2012
320	321	Mendenhall, Rashard	43.4	8.68				B	23.2	3.9					9.7	-1.6				8.2	Free Agent	4	0.6	1.0	RB	PIT	2012
321	322	Harbor, Clay	43.2	3.09	9.1	2.9	0.0	1.2	1.3	1.9	B	0	4.5	4.5	0.5	0.0	0.8	15.2	1.3		Free Agent	7	0.6	1.0	TE	PHI	2012
322	323	Harris, Dwayne	43.2	2.88	0.0	0.0	0.0	0	B	0	0	0	0	6	3.5	10.6	2.1	5.3	7.6	8.1	Free Agent (P)	5	0.6	1.0	WR	DAL	2012
323	324	Carter, Delone	42.9	4.29				B	0	2.1	7.8	7.7	5.2	2.1	9	0.0	0.0	9.0			Free Agent	4	0.6	1.0	RB	IND	2012
324	325	Cousins, Kirk	42.9	14.3					4					B				9.8	29.1		Free Agent	10	0.6	1.0	QB	WAS	2012
325	326	Meachem, Robert	42.9	3.06	6.4	0.0	7.3	0	20.2	5.5	B	0.2		1.3	2	0.0	0.0	0.0	0.0	0.0	Free Agent	7	0.6	1.0	WR	SDC	2012
326	327	Johnson, Damaris	42.3	3.25	2.0	3.6	10.4	2.9	0		B		0	4.2	3.1	2.3	8.3	0.5	0.0	5.0	Free Agent	7	0.6	1.0	WR	PHI	2012
327	328	Royal, Eddie	42.1	4.68	3.5	3.3	3.9	9.1	5.1	4.2	B			6.1	0					6.9	Free Agent	7	0.6	1.0	WR	SDC	2012
328	329	Williams, Kyle	41.6	3.78	0.5	0.0	2.6	1.1	13.3	8	3.3	0.9	B	4.4	7.5	0.0					Free Agent (P)	9	0.6	1.0	WR	SFO	2012
329	330	Randle, Rueben	41.5	2.77	0.0	0.0	0.9	0	12.7	0	0	8.8	0	1.4	B	10.1	2.3	0.0	0.0	5.3	Plummer - Trade	11	1.2	3.0	WR	NYG	2012
330	331	Binns, Armon	41.2	4.58	4.8	11.1	13.8	0	4.1	2.2	B		0						0.0	5.2	Free Agent	7	0.6	1.0	WR	MIA	2012
331	332	Young, Darrel	41.2	2.75	1.2	0.0	0.0	6	0	7.1	5.2	1.7	1	B	7.1	0.0	4.2	3.8	3.9	0.0	Free Agent	10	0.6	1.0	RB	WAS	2012
332	333	Leach, Vonta	39.9	2.66	3.8	7.8	2.2	4	3.4	1.2	0.8	B	1.7	1.5	0	0.6	7.5	3.3	2.1	0.0	Free Agent	8	0.6	1.0	RB	BAL	2012
333	334	Rainey, Chris	39.9	2.66	1.4	1.7	4.9		1.3	2.2	9.8	4.9	1.6	0	0	9.2	0.0	0.8	2.1	0.0	Free Agent (P)	-	0.6	1.0	RB	FA	2012
334	335	Blount, LeGarrette	38.7	2.98	2.1	0.0	2.7	9.4	B	13.7	1	3.7	0.9	0.5		0.0		0.4	4.3	0.0	Free Agent	5	0.6	1.0	RB	TBB	2012
335	336	Simpson, Jerome	38.5	3.5				8.5	0		1.3	2.2	2.4	4.8	B	0.6	4.0	2.3	6.2	6.2	Free Agent	11	0.6	1.0	WR	MIN	2012
336	337	Gates, Clyde	38.3	3.83		1.5	0.0	0	3.7			14.7	B	2	3.4	3.5			0.0	9.5	Free Agent (P)	9	0.6	1.0	WR	NYJ	2012
337	338	Quinn, Brady	38.3	4.26					2	1.9	B	-0.7			5.7	0.2	27.5	1.2	1.2	-0.7	Free Agent (Q)	7	0.6	1.0	QB	KCC	2012
338	339	Criner, Juron	35.6	2.97	0.0			4.9	B	0	0	0	2	4.1	10.3	4.3	5.6	4.4	0.0		Free Agent	5	0.6	1.0	WR	OAK	2012
339	340	Ogbonnaya, Chris	35.4	2.53		9.8	3.7	2.7	7.4	2.8	5	2	0	B	0.8	0.0	0.0	0.0	0.0	1.2	Free Agent	10	0.6	1.0	RB	CLE	2012
340	341	Quick, Brian	35.1	2.7		0.0		2.9	0	0.6	4.6	4.9	B	10.1	1.4	0.0	0.8	1.6	8.2	0.0	Free Agent	9	0.6	1.0	WR	STL	2012
341	342	Robinson, Michael	35.1	2.34	0.0	2.0	0.0	0	2.2	0	3.1	2	5.5	0	B	6.9	3.8	2.2	6.6	0.8	Free Agent	11	0.6	1.0	RB	SEA	2012
342	343	Williams, Ryan	34.9	6.98	2.7	2.8	14.6	5.7	9.1					B							Just Win Baby - Trade	10	4.25	1.0	RB	ARI	2012
343	344	Barden, Ramses	34.5	2.88	0.0	3.4	21.8	5.1		0	0	0	0	4.2	B	0.0	0.0	0.0			Free Agent	11	0.6	1.0	WR	NYG	2012
344	345	Jones, Marvin	32.9	3.29	0.0	0.0		1		3.6	0	B				0.0	3.5	11.9	1.7	11.2	Free Agent	8	0.6	1.0	WR	CIN	2012
345	346	McKnight, Joe	32.9	2.35	0.5	1.9	0.2	0	7.3	8.7	4.2	0	B		5.5	-2.2	1.2	0.0	4.7	0.9	Free Agent	9	0.6	1.0	RB	NYJ	2012
346	347	Choice, Tashard	31.9	3.19	1.1	6.3	16.9	2.9		0		B		0	3.1			0.0	1.4	0.2	Free Agent	8	0.6	1.0	RB	BUF	2012
347	348	Cotchery, Jerricho	31.4	2.62	0.0	1.6	1.4	B	1.2	0	3		8.5	3.2	4.2			0.0	4.8	3.5	Free Agent	4	0.6	1.0	WR	PIT	2012
348	349	Rosario, Dante	31.0	2.58	0.0	25.3	-2.5	0	2.6	0	B	2.1	0	2.1				0.0	1.4	0.0	Free Agent	7	0.6	1.0	TE	SDC	2012
349	350	Brazill, LaVon	30.1	2.15	-1.5		0.0	B	0	2.4	0	1.4	4.5	3.1	6.6	1.6	10.7	1.3	0.0	0.0	Free Agent (S)	4	0.6	1.0	WR	IND	2012
350	351	Martin, Keshawn	30.0	2.0	0.0	0.0	6.3	3.9	2.1	4.4	0	B	0.3	0	7.4	5.1	0.0	0.5	0.0	0.0	Free Agent	8	0.6	1.0	WR	HOU	2012
351	352	Cundiff, Billy	29.5	5.9	16.0	2.0	5.0	4.5	2												Free Agent	-	0.6	1.0	PK	FA*	2012
352	353	Johnson, Will	29.1	1.94	2.2	3.6	0.9	B	0	0	1.4	7.8	1.9	1.2	0	2.3	2.4	0.0	5.4	0.0	Free Agent	4	0.6	1.0	RB	PIT	2012
353	354	Washington, Leon	28.6	1.91	0.9	1.9	1.3	0.4	-3	1.4	0.8	3.1	0	0.4	B	6.0	2.3	12.2	0.9	0.0	Free Agent	11	0.6	1.0	RB	SEA	2012
354	355	Brown, Josh	28.0	9.33								B						12.5	7.0	8.5	Free Agent	8	0.6	1.0	PK	CIN	2012
355	356	Stewart, Jeremy	27.8	6.95					B					3.6	4.4	11.2	8.6				Free Agent	5	0.6	1.0	RB	OAK	2012
356	357	Kaeding, Nate	27.5	6.88	13.5	4.5	4.0				B									5.5	Free Agent	7	0.6	1.0	PK	MIA	2012
357	358	Paul, Niles	27.4	1.83	0.0	2.8	0.0	4	0	0	0.2	4.7	3.2	B	0	9.4	0.0	0.0	0.0	3.1	Free Agent	10	0.6	1.0	TE	WAS	2012
358	359	Dickson, Ed	26.6	2.22	3.7	3.3	1.5	0	2.1	1.3	1	B	2.6	7.9	1.8	0.0				1.4	Free Agent	8	0.6	1.0	TE	BAL	2012
359	360	Stocker, Luke	26.5	1.77	0.0	0.0	6.6	1	B	0	4.3	0	0.7	2.1	0	1.0	3.4	0.0	4.3	3.1	Free Agent	5	0.6	1.0	TE	TBB	2012
360	361	Leonard, Brian	26.4	1.89	1.1	0.0	3.2	2.3	3.4	0.8		B	6.6	1.2	1.6	0.0	0.3	3.2	2.7	0.0	Free Agent	8	0.6	1.0	RB	CIN	2012
361	362	Harris, DuJuan	26.2	8.73										B				11.0	4.2	11.0	Free Agent	10	0.6	1.0	RB	GBP	2012
362	363	Jean, Lestar	26.1	2.01	1.9	0.0	5.6			0	0	B	0	0	2.1	0.0	11.9	4.6	0.0	0.0	Free Agent (I)	8	0.6	1.0	WR	HOU	2012
363	364	Tate, Brandon	26.0	1.73	0.8	15.1	0.0	0	0	1.6	0.8	B	2.7	-3	3.4	1.1	0.0	0.0	0.2	3.3	Free Agent	8	0.6	1.0	WR	CIN	2012
364	365	Gano, Graham	24.5	4.9						B						1.5	1.5	10.5	5.0	6.0	Free Agent	6	0.6	1.0	PK	CAR	2012
365	366	Tebow, Tim	24.5	2.23	2.1	2.9	1.2	1	3.3	3.2	2.5	0.4	B	4.6	0.8				2.5		Free Agent	9	0.6	1.0	QB	NYJ	2012
366	367	Beasley, Cole	24.3	2.7	0.0			2.4	B			0	1.3	1.3	1.3	12.8	2.3		2.9		Free Agent	5	0.6	1.0	WR	DAL	2012
367	368	Doss, Tandon	24.3	1.74	0.0	1.1	0.0	4.9	0	0	8	B	0	3.6	0	1.9	0.0	0.0	4.8		Free Agent	8	0.6	1.0	WR	BAL	2012
368	369	Moore, Marlon	23.7	1.82	0.0	0.0			0	12.6	B	4.7	0	0	0	1.1	0.0	0.0	5.3	0.0	Free Agent	7	0.6	1.0	WR	MIA	2012
369	370	Collins, Jed	23.5	1.68	0.0	0.0	7.1	2.2	0	B	0.6	0	0.6	0	4.1	7.9	1.2	-1.1	0.9		Free Agent	6	0.6	1.0	RB	NOS	2012
370	371	Dixon, Anthony	23.3	1.55	0.0	0.0	0.0	2.9	8.9	0	0	0	B	0	1.2	0.7	0.0	7.3	1.1	1.2	Free Agent	9	0.6	1.0	RB	SFO	2012
371	372	Campbell, Jason	22.6	3.77					0	B	1.1		0.6	3.9	7			10.0			Free Agent	6	0.6	1.0	QB	CHI	2012
372	373	Dunbar, Lance	22.0	2.0					B	1.8	0	0	4.7	3.7	5.1	5.6	0.0	1.1	0.0	0.0	Free Agent	5	0.6	1.0	RB	DAL	2012
373	374	King, Jeff	21.4	1.43	1.8	0.0	2.5	3.7	0.9	2	0	6.8	0	B	0	1.9	0.0	0.0	1.2	0.6	Free Agent (Q)	10	0.6	1.0	TE	ARI	2012
374	375	Hill, Shaun	21.2	21.2			21.2		B												Free Agent	5	0.6	1.0	QB	DET	2012
375	376	Lorig, Erik	20.6	1.37	4.6	1.3	0.0	0	B	2.6	1.6	6.6	2.1	0	0	0.0	0.0	0.0	0.0	1.8	Free Agent	5	0.6	1.0	RB	TBB	2012
376	377	Reynaud, Darius	20.2	1.35	4.8	0.0	6.2	0	1	0	3.5	0.6	0	2.8	B	0.9	0.0	0.4	0.0	0.0	Free Agent	11	0.6	1.0	RB	TEN	2012
377	378	Tanner, Phillip	20.2	1.44	0.0	0.0	0.0	4	B	5.4	8.4	2.2	0.2	0	0	0.0	0.0	0.0		0.0	Free Agent	5	0.6	1.0	RB	DAL	2012
378	379	James, LaMichael	20.0	6.67									B					8.6	5.2	6.2	Ryan - Trade	9	2.4	2.0	RB	SFO	2012
379	380	Lewis, Dion	19.6	2.45					0		B			0	0	4.4	2.3	4.0	1.0	7.9	Free Agent	7	0.6	1.0	RB	PHI	2012
380	381	Mulligan, Matthew	18.9	1.26	0.0	8.9	2.2	0	0	2.5	0	2.8	B	0	0	2.5	0.0	0.0	0.0	0.0	Free Agent	9	0.6	1.0	TE	STL	2012
381	382	Elliott, Kevin	18.8	1.45	0.0	0.0	3.9	1	2.7		0	B	0	0	0	0.0	4.4	6.8			Free Agent (P)	8	0.6	1.0	WR	BUF	2012
382	383	Miller, Bruce	18.5	1.23	2.5	0.0	0.0	2.1	1.6	0	0	0.8	B	0	0	6.2	2.7	1.6	0.0	1.0	Free Agent	9	0.6	1.0	RB	SFO	2012
383	384	Matthews, Rishard	18.0	2.57		0.0					B				2.9	0.0	3.8	1.3	4.8	5.2	Free Agent	7	0.6	1.0	WR	MIA	2012
384	385	Barnidge, Gary	17.8	1.19	0.0	0.0	0.0	0	0	B	0	1.2	2.3	1.3	0	8.9	0.0	1.1	3.0	0.0	Free Agent	6	0.6	1.0	TE	CAR	2012
385	386	Havili, Stanley	17.7	1.26	0.0	1.4	0.0	3.1	0.7	0	B	0	1.2	7.1	1.9	1.0	0.0	0.0	1.3		Free Agent	7	0.6	1.0	RB	PHI	2012
386	387	Charles, Orson	16.6	1.11	0.0	0.0	3.5	2	0	2.2	0	B	0.9	2.9	0	2.4	0.0	2.7	0.0	0.0	Free Agent	8	0.6	1.0	TE	CIN	2012
387	388	Durham, Kris	16.5	5.5					B									8.9	2.4	5.2	Free Agent	5	0.6	1.0	WR	DET	2012
388	389	Phillips, John	16.5	1.1	1.1	3.1	0.0	0	B	2.9	0	8.9	0	0	0	0.0	0.5	0.0	0.0	0.0	Free Agent (P)	5	0.6	1.0	TE	DAL	2012
389	390	Cooper, Josh	16.3	3.26						5.9	9.3	0		B	1.1					0.0	Free Agent	10	0.6	1.0	WR	CLE	2012
390	391	McClain, Le'Ron	16.1	1.07	4.4	2.8	0.0	1.3	0	0	B	1.4	0.2	0.9	0	0.0	4.1	1.0	0.0	0.0	Free Agent	7	0.6	1.0	RB	SDC	2012
391	392	Dickerson, Dorin	15.9	1.59	0.0	0.2		5.6			0	B	2.3	0	0.9	0.0			2.0	4.9	Free Agent (P)	8	0.6	1.0	RB	BUF	2012
392	393	Smith, Lee	15.8	1.05	1.5	0.0	0.0	0	0	0	0	B	0	1	0	6.6	0.0	6.7	0.0	0.0	Free Agent	8	0.6	1.0	TE	BUF	2012
393	394	Jones, Greg	15.7	1.43	1.4	0.9	3.0	5	0	B	0	0					0.0	3.1	1.0	1.3	Free Agent	6	0.6	1.0	RB	JAC	2012
394	395	Edwards, Armanti	15.5	1.11	0.0	0.0	0.0	1.6	0	B	0		9.2	1.4	0	0.0	2.1	1.2	0.0	0.0	Free Agent	6	0.6	1.0	WR	CAR	2012
395	396	Hoomanawanui, Michael	15.4	1.18	0.0	0.0	0.9	0			0	2.8	B	0	0	0.0	0.0	0.0	5.1	6.6	Free Agent	9	0.6	1.0	TE	NEP	2012
396	397	Reuland, Konrad	15.4	1.03	0.0	3.5	3.2	0	0	0	1.6	0	B	0	2.8	1.7	0.0	1.7	0.9	0.0	Free Agent	9	0.6	1.0	TE	NYJ	2012
397	398	Ausberry, David	15.2	1.01	2.2	4.1	2.3	1.4	B	2.2	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	Free Agent	5	0.6	1.0	TE	OAK	2012
398	399	Orton, Kyle	14.4	14.4				14.4	B												Free Agent	5	0.6	1.0	QB	DAL	2012
399	400	Skelton, John	14.0	2.0	0.4					-5.2	13.8	9.7	10.6	B	-2			-13.3			Free Agent	10	0.6	1.0	QB	ARI	2012
400	401	Pilares, Kealoha	13.6	1.7	1.2	1.1	0.0	10.1	1.2	B	0	0	0								Free Agent (Q)	6	0.6	1.0	WR	CAR	2012
401	402	Breaston, Steve	13.4	1.49	4.5	0.0	0.7	2.2	0	0	B	0	3.7		2.3						Free Agent	7	0.6	1.0	WR	KCC	2012
402	403	Hynoski, Henry	13.4	0.89	0.6	1.5	2.5	1.1	0	0	0.8	0	1.8	0.7	B	0.0	0.0	2.6	0.0	1.8	Free Agent (P)	11	0.6	1.0	RB	NYG	2012
403	404	Thigpen, Marcus	13.0	0.87	6.0	0.0	0.0	0	0	0	B	0	0	0	6	0.0	1.5	-3.0	2.5	0.0	Free Agent	7	0.6	1.0	RB	MIA	2012
404	405	Bell, Kahlil	12.7	2.12			6.6	1.6		B					0		-2.3	0.0		6.8	Free Agent	6	0.6	1.0	RB	CHI	2012
405	406	Davis, Drew	12.5	0.89		0.0	0.0	0	0	0	B	10.5	0	0	0.9	0.0	0.0	1.1	0.0	0.0	Free Agent	7	0.6	1.0	WR	ATL	2012
406	407	Smith, Alex	12.5	1.14	0.5	5.5				0		0.6	2.3	B	0.7	0.0	0.6	0.0	1.8	0.5	Free Agent (P)	10	0.6	1.0	TE	CLE	2012
407	408	Holliday, Trindon	12.2	0.81	0.0	0.0	0.0	0	0	-3	B	0	6	9.2	0	0.0	0.0	0.0	0.0	0.0	Free Agent	7	0.6	1.0	WR	DEN	2012
408	409	Burton, Stephen	12.0	1.0	0.0	7.2	0.0		1.1	0	0	0		0	B	0.0	0.0	0.0	3.7		Free Agent	11	0.6	1.0	WR	MIN	2012
409	410	Pascoe, Bear	12.0	0.86	1.1	0.0	0.0	7.1	1.2	0	0	0		0	B	0.0	2.6	0.0	0.0	0.0	Free Agent	11	0.6	1.0	TE	NYG	2012
410	411	Moore, Matt	11.9	5.95							B	11.6		0.3							Free Agent	7	0.6	1.0	QB	MIA	2012
411	412	Palmer, Michael	11.7	0.97	1.1	0.0	0.6				B	0	1.5	1	0	0.0	0.0	0.9	0.0	6.6	Free Agent	7	0.6	1.0	TE	ATL	2012
412	413	McCoy, Colt	11.3	3.77										B		0.0		0.4		10.9	Free Agent	10	0.6	1.0	QB	CLE	2012
413	414	Spaeth, Matt	11.1	0.74	0.0	1.4	0.0	0	0	B	0	0	0	1.9	0	7.8	0.0	0.0	0.0	0.0	Free Agent	6	0.6	1.0	TE	CHI	2012
414	415	Posey, DeVier	10.8	1.08				0	0.2	0	0	B		0	0		0.0	2.9	6.6	1.1	Free Agent	8	0.6	1.0	WR	HOU	2012
415	416	Williams, D.J.	10.7	0.89	0.0	1.6	2.1		3.5		0	0	0	B	0	0.0	0.0	0.0		3.5	Free Agent	10	0.6	1.0	TE	GBP	2012
416	417	Hanna, James	10.6	0.71	2.0	0.0	0.0	0	B	0	0	0	0	0	0	0.0	0.0	0.8	6.5	1.3	Free Agent	5	0.6	1.0	TE	DAL	2012
417	418	Carlson, John	10.4	0.8	0.0	0.0	0.0	0.5	0.7	1.2	0			2.1	B	1.7	0.0	0.0	4.2	0.0	Free Agent	11	0.6	1.0	TE	MIN	2012
418	419	Hilliard, Lex	10.4	0.8	0.0	0.9			0	0	4.3	3.1	B	1.6	0.5	0.0	0.0	0.0	0.0	0.0	Free Agent (P)	9	0.6	1.0	RB	NYJ	2012
419	420	Whalen, Ryan	10.3	1.29							5.6	B		0	1.1	0.0	2.0	0.0	0.0	1.6	Free Agent	8	0.6	1.0	WR	CIN	2012
420	421	Obomanu, Ben	10.1	1.26	0.0	0.0	1.3	0	1.8	0	7	0			B						Free Agent	11	0.6	1.0	WR	SEA	2012
421	422	Ellison, Rhett	10.0	0.67	0.0	0.0	0.0	0	5	2.6	0	1	0.9	0	B	0.0	0.0	0.5	0.0	0.0	Free Agent	11	0.6	1.0	TE	MIN	2012
